93|*|west allis, wi.|*|USA|*||*|
173|*|LIVONIA, MICHIGAN|*|USA|*|42.396194|*|-83.37161
225|*|Winnipeg, Manitoba|*|Canada|*||*|
26|*|Lyndhurst|*|USA|*|40.808416|*|-74.12111
6|*|Quincy, IL|*|USA|*|39.97863|*|-91.21256
224|*|The Buckeye State!|*|USA|*||*|
36|*|Gahanna, OH|*|USA|*|39.855355|*|-82.14178
192|*|Cape May, New Jersey|*|USA|*|38.963652|*|-74.92319
270|*|weston,wv|*|USA|*|39.03525|*|-80.467765
148|*|EUGENE|*|USA|*||*|
185|*|Lakewood|*|USA|*|33.840965|*|-118.07775
614|*|from the kitchen|*|USA|*||*|
43|*|12 DAYS TILL CHRISTMAS!!!|*|USA|*||*|
59|*|Los Angeles, CA, USA|*|USA|*|34.175205|*|-118.382212
281|*|LANSING, MI|*|USA|*|42.599184|*|-84.371973
172|*|Md|*|USA|*|38.528103|*|-76.98063
672|*|Seymour, Ct|*|USA|*|41.386584|*|-73.0792
182|*|GREAT STOCKING STUFFERS|*|USA|*||*|
70|*|Sparta, MI.|*|USA|*|43.161106|*|-85.69952
143|*|COULD BE ON IT'S WAY TO YOU SOON!|*|USA|*||*|
556|*|MARYSVILLE, WASHINGTON|*|USA|*|48.093129|*|-122.21614
9|*|Home of Rolling Rock|*|USA|*||*|
312|*|Rome, NY|*|USA|*|43.239274|*|-75.47796
84|*|Priority Shipping!!!!!|*|USA|*||*|
39|*|Baby Clothing Sale! I accept Paypal|*|USA|*||*|
324|*|Fulton, Ca.|*|USA|*|38.494643|*|-122.77226
77|*|west coast of florida|*|USA|*||*|
457|*|HAPPY HOLIDAYS!!|*|USA|*||*|
10|*|South Bend IN|*|USA|*|41.596769|*|-86.292991
80|*|PAYPAL == FREE SHIPPING|*|USA|*||*|
1|*|Anaheim, CA 92676|*|USA|*||*|
401|*|northeastern Pa|*|USA|*||*|
34|*|MERRITT ISLAND,FL.|*|USA|*|28.22571|*|-80.673356
40|*|Baltimore,Md.|*|USA|*||*|
39|*|DRACUT|*|USA|*||*|
108|*|Freeland, MI|*|USA|*|43.518309|*|-84.1337
153|*|Spearfish, SD|*|USA|*||*|
4|*|ASHLAND,MA|*|USA|*|42.257956|*|-71.45886
153|*|MASS|*|USA|*||*|
60|*|columbus oh|*|USA|*|39.991729|*|-83.082262
73|*|Fountain Hill|*|USA|*||*|
17|*|St. Pete., Fl|*|USA|*|30.162414|*|-84.20923
143|*|33|*|France|*||*|
252|*|los Angeles, CA|*|USA|*|34.175205|*|-118.382212
14|*|COEUR D ALENE|*|USA|*|47.678798|*|-116.682718
71|*|Little Town, Illinois|*|USA|*|39.858933|*|-90.200747
403|*|CENTRAL CALIFORNIA|*|USA|*|33.786594|*|-118.298662
118|*|Lumberton Texas|*|USA|*||*|
77|*|STATEN ISLAND|*|USA|*|40.606337|*|-74.14513
15|*|Prineville, OR|*|USA|*|44.238306|*|-120.75682
297|*|Metro Atlanta|*|USA|*|33.891251|*|-84.07456
279|*|Monterey, CA|*|USA|*||*|
92|*|The Big Apple|*|USA|*||*|
136|*|Iowa~Check My Other Auctions!|*|USA|*||*|
550|*|Vic|*|Canada|*||*|
150|*|Oregon, USA|*|USA|*||*|
129|*|enid|*|USA|*||*|
435|*|Adcentral|*|USA|*||*|
237|*|Southern Alberta|*|Canada|*||*|
187|*|Quality Clothing Auctions. Check Them Out !|*|USA|*||*|
189|*|Seattle, Wa|*|USA|*|47.64767|*|-122.39758
268|*|Double Oak, TX|*|USA|*||*|
296|*|Aggieland|*|USA|*|33.749303|*|-100.76393
211|*|North of 49, BC|*|Canada|*||*|
31|*|St. Petersburg, Florida|*|USA|*|27.891809|*|-82.724763
887|*|detroit|*|USA|*||*|
173|*|Guelph,ON|*|Canada|*||*|
17|*|They are just TOO cute!|*|USA|*||*|
152|*|Green Mountains of Vermont|*|USA|*||*|
229|*|California-Mendocino Coastal Forests|*|USA|*||*|
25|*|L O N G I S L A N D|*|USA|*||*|
46|*|WONDERFUL WYOMING|*|USA|*|43.0|*|107.5
147|*|See our other auctions.|*|USA|*||*|
61|*|COW TIPPIN' COUNTRY---MIDWEST|*|USA|*||*|
19|*|Check Out My Other Auctions & Save $$$|*|USA|*||*|
23|*|Medford,MA|*|USA|*||*|
311|*|Northeast Oregon|*|USA|*||*|
70|*|Laguna Vista Tx|*|USA|*|31.897381|*|-97.64097
66|*|God Bless America, Warren Pa.|*|USA|*|41.811682|*|-79.264322
144|*|huntsville, al|*|USA|*|34.733898|*|-86.645592
334|*|Orange County, California|*|USA|*|33.792687|*|-117.79975
259|*|Rockmart, Ga.|*|USA|*|33.987497|*|-85.05508
33|*|qwerty1846@aol.com|*|USA|*||*|
52|*|Comic Planet, Toys and Anime|*|USA|*||*|
206|*|LONDON ENGLAND we ship WORLDWIDE|*|United Kingdom|*||*|
37|*|PENNY AUCTION SITE|*|USA|*||*|
326|*|Ne, PA|*|USA|*||*|
50|*|Nitro, WV|*|USA|*|38.417852|*|-81.8321
9|*|NORTHSHORE|*|USA|*||*|
45|*|rockabillymomma@yahoo.com|*|USA|*||*|
53|*|Texas, USA|*|USA|*||*|
456|*|Carnegie, PA|*|USA|*|40.404119|*|-80.09014
33|*|Alexandria, Indiana|*|USA|*|40.257082|*|-85.673
21|*|SOUTH BEACH|*|USA|*||*|
564|*|S.A.,Tx|*|USA|*||*|
123|*|EASTERN OREGON|*|USA|*|45.234609|*|-122.79749
11|*|CHECK OUT MY OTHER COATS AND SAVE ON SHIPPING|*|USA|*||*|
33|*|Bush League Sports Cards|*|USA|*||*|
139|*|SAN DIEGO, CA|*|USA|*|32.751575|*|-117.191848
39|*|CheckOut Free Zone|*|USA|*||*|
345|*|Beantown!|*|USA|*||*|
109|*|BRAIDWOOD, IL|*|USA|*|41.262178|*|-88.22307
41|*|VIEW MY OTHER AUCTIONS !!!!!!!|*|USA|*||*|
102|*|Worldwide Shipping|*|USA|*||*|
84|*|Louisiana, Missouri|*|USA|*|39.449012|*|-91.07518
92|*|God Bless America !!!!!!!!|*|USA|*||*|
95|*|Staten Island, NY "USA"|*|USA|*||*|
89|*|NJ-CHECK OUT MY OTHER MAGNET AUCTIONS!|*|USA|*|40.728901|*|-74.26821
84|*|Toronto, OS|*|Canada|*||*|
276|*|millburn,n.j.|*|USA|*||*|
104|*|BROOKLYN HAPPY HOLIDAYS|*|USA|*||*|
196|*|Tulsa|*|USA|*|36.139826|*|-96.029725
163|*|Ottawa, Ontario|*|Canada|*||*|
15|*|Springfield, MO -NEVER A RESERVE-|*|USA|*||*|
114|*|TITANS COUNTRY|*|USA|*||*|
373|*|Lawrence, Kansas|*|USA|*||*|
52|*|02152 Massachusetts|*|USA|*||*|
4|*|Edgewood, Maryland|*|USA|*|39.427058|*|-76.30183
127|*|Philomath, OR|*|USA|*|44.578526|*|-123.43709
31|*|Near the Wisconsin border in Illinois|*|USA|*||*|
12|*|Cleveland,OH|*|USA|*|41.685744|*|-81.672797
77|*|Ft Worth, TX|*|USA|*||*|
58|*|Kansas City, Missouri|*|USA|*|39.035038|*|-94.356728
193|*|Kilkeel|*|Ireland|*||*|
36|*|atlanta|*|USA|*|33.891251|*|-84.07456
531|*|Bloomsburg|*|USA|*||*|
43|*|bluegrass state|*|USA|*||*|
579|*|ohio|*|USA|*||*|
82|*|Arkansas 71956|*|USA|*||*|
341|*|White Mountains Region New Hampshire|*|USA|*||*|
251|*|Fort Worth, Texas|*|USA|*|32.38253|*|-98.404816
29|*|United We Stand!!|*|USA|*||*|
72|*|Beijing|*|China|*||*|
87|*|Black Hills of South Dakota|*|USA|*|44.173449|*|-103.33329
82|*|UNITED WE STAND|*|USA|*||*|
12|*|Fl.|*|USA|*||*|
304|*|NUTCRAKER CENTRAL|*|USA|*||*|
189|*|GET IT BY CHRISTMAS|*|USA|*||*|
245|*|**HAPPY HOLIDAYS**|*|USA|*||*|
36|*|Ormond Beach, Fl.|*|USA|*|29.316606|*|-81.05611
213|*|Villa Park|*|USA|*||*|
107|*|sacramento|*|USA|*||*|
2|*|Sunbury PA|*|USA|*||*|
387|*|Oakland, California|*|USA|*||*|
112|*|Suburb|*|USA|*||*|
119|*|Planet Rock|*|USA|*||*|
72|*|HAPPY HOLIDAYS AND HAPPY BIDDING !!!!!!!!!!!!|*|USA|*||*|
12|*|Port Richey, Florida|*|USA|*|28.324796|*|-82.481766
10|*|Monmouth County|*|USA|*|40.332877|*|-73.97986
9|*|The Beautiful Northwest|*|USA|*||*|
574|*|St Louis|*|USA|*|38.6531|*|-90.243462
56|*|st paul|*|USA|*||*|
61|*|Goshen, CT.|*|USA|*||*|
466|*|Herndon, VA|*|USA|*|38.831813|*|-77.288755
113|*|Foster City, CA|*|USA|*||*|
310|*|Painesvile|*|USA|*||*|
254|*|Marina's House of Toys|*|Canada|*||*|
404|*|SHORES OF LAKE ERIE|*|USA|*||*|
40|*|Ft. Lauderdale, FL|*|USA|*|28.859765|*|-81.90184
76|*|BAYSIDE, NY|*|USA|*|40.763177|*|-73.77392
209|*|Holbrook|*|USA|*||*|
244|*|TORINO|*|Italy|*||*|
314|*|Home town of Corvette Country MORRISON MOTORS|*|USA|*||*|
137|*|Goose Creek, SC|*|USA|*|32.991185|*|-80.02347
194|*|I ship upon payment confirmation!|*|USA|*||*|
50|*|Bloomington, IL|*|USA|*|40.810131|*|-88.477739
142|*|under the STARS...|*|USA|*||*|
62|*|MT PLYMOUTH FLORIDA|*|USA|*||*|
22|*|texas|*|USA|*|33.03505|*|-96.80492
217|*|HOME OF THE ROCK AND ROLL HALL OF FAME|*|USA|*||*|
246|*|GREAT X-MAS GIFTS|*|USA|*||*|
730|*|God Bless the USA Texas|*|USA|*||*|
77|*|Easthampton, MASS|*|USA|*|42.27279|*|-72.68677
162|*|Margate Kent|*|United Kingdom|*||*|
283|*|I COMBINE SHIPPING|*|USA|*||*|
79|*|Greenville,South Carolina|*|USA|*||*|
421|*|River Road|*|USA|*||*|
55|*|GET HIP ON HEMP!!!|*|USA|*||*|
22|*|Please view my other auctions!!|*|USA|*||*|
0|*|Albuquerque, NM|*|USA|*|35.044339|*|-106.672872
264|*|Port Richey, Fla.|*|USA|*||*|
21|*|PARIS|*|France|*||*|
18|*|East Coast!|*|USA|*||*|
261|*|Aberdeen, MD|*|USA|*||*|
47|*|St. Paul , MN|*|USA|*|45.005902|*|-93.105869
14|*|~~VS CHRISTMAS SPECIALS~~|*|USA|*||*|
316|*|Westborough, MA|*|USA|*||*|
76|*|Paradise|*|USA|*||*|
164|*|Alma, NE|*|USA|*||*|
219|*|Reno|*|USA|*|40.541218|*|-119.586934
96|*|BRIGHTON|*|United Kingdom|*||*|
143|*|Yuba City, CA|*|USA|*||*|
152|*|Hillsborough, NC|*|USA|*||*|
326|*|Please see my other auctions for more games|*|USA|*||*|
92|*|New York,NY|*|USA|*|40.679845|*|-73.986415
447|*|Milwaukee|*|USA|*|43.017412|*|-87.569664
252|*|But It's A Dry Heat! ARIZONA|*|USA|*||*|
583|*|SO CAL|*|USA|*|34.066009|*|-118.38271
12|*|Tri cities|*|USA|*||*|
257|*|northern, CA|*|USA|*||*|
355|*|GEN-X-BOUTIQUE WE SHIP FAST!!!|*|USA|*||*|
71|*|valley stream, ny|*|USA|*||*|
171|*|Sarah's Closet|*|USA|*||*|
199|*|Portland OR|*|USA|*|45.580557|*|-122.374776
104|*|****NW IOWA**|*|USA|*||*|
237|*|Port Townsend, WA|*|USA|*||*|
18|*|Historic Fort Scott, Kansas|*|USA|*|38.658068|*|-94.852061
234|*|CLARKSVILLE TENNESSEE|*|USA|*|36.531398|*|-87.353008
100|*|COLUMBIA,TN|*|USA|*||*|
142|*|JONESTOWN, PA|*|USA|*|40.434998|*|-76.51296
93|*|Bayville, New Jersey|*|USA|*|39.902851|*|-74.16037
52|*|Winnemucca, NV|*|USA|*|41.076358|*|-117.760165
78|*|hickville|*|Canada|*||*|
234|*|Watertown, SD|*|USA|*||*|
59|*|Lemoore|*|USA|*||*|
126|*|VANCOUVER, WA|*|USA|*|45.801586|*|-122.520347
43|*|Provincetown, MA|*|USA|*|42.053355|*|-70.18947
351|*|Canal Fulton, OH|*|USA|*|40.886688|*|-81.58327
88|*|SEA WORLD|*|USA|*||*|
3|*|Central San Joaquin Valley - California|*|USA|*|33.786594|*|-118.298662
59|*|MidWest|*|USA|*||*|
46|*|west warwick, RI|*|USA|*|41.706814|*|-71.3911
392|*|Boulder, CO|*|USA|*||*|
148|*|Florida + Saint-Petersburg,Russia|*|Russian Federation|*||*|
831|*|Northeast|*|USA|*||*|
7|*|Ewing, Kentucky|*|USA|*|38.424954|*|-83.86286
845|*|Grosse Pointe|*|USA|*||*|
52|*|BEAUTIFUL SEDONA ARIZONA|*|USA|*||*|
132|*|***SEASON'S GREETINGS***|*|USA|*||*|
456|*|Canada|*|Canada|*||*|
130|*|Check out my other Auctions!|*|USA|*||*|
18|*|Wellsboro, PA|*|USA|*|41.736343|*|-77.31915
58|*|48 States Only Please|*|USA|*||*|
280|*|MDR, CA|*|USA|*|35.364749|*|-119.70242
96|*|SHAKER HEIGHTS,OHIO|*|USA|*|39.964553|*|-80.76013
39|*|Ca|*|USA|*||*|
57|*|LOOK FOR MORE JEANS IN MY OTHER AUCTIONS|*|USA|*||*|
742|*|Chicago, IL (No Pick-ups)|*|USA|*|41.811929|*|-87.68732
119|*|queens|*|USA|*||*|
550|*|PROUD TO BE AN AMERICAN|*|USA|*||*|
97|*|BRONX|*|USA|*|40.851549|*|-73.840908
305|*|Chelmsford, MA|*|USA|*|42.595491|*|-71.3544
150|*|Tiaraland|*|USA|*||*|
89|*|Big Sky Country MT|*|USA|*|45.268367|*|-111.32651
59|*|Dallas,TX|*|USA|*||*|
246|*|Good 'Ole, Saint Pauls NC|*|USA|*||*|
5|*|Merry Christmas and Happy 2002!!!|*|USA|*||*|
148|*|Orefield, PA|*|USA|*||*|
49|*|BEAUTIFUL MONTEREY BAY|*|USA|*||*|
48|*|McDonald|*|USA|*||*|
112|*|Las Vegas,NV.|*|USA|*||*|
245|*|NOTTINGHAM|*|United Kingdom|*||*|
128|*|Springfield|*|USA|*|39.749457|*|-89.606017
255|*|Tar Heel State|*|USA|*||*|
55|*|**HOLLYWOOD**|*|USA|*||*|
233|*|SHIP WITHIN THE U.S.A. & TO PUERTO RICO ONLY|*|USA|*||*|
581|*|Royal Oak, MI|*|USA|*|42.518635|*|-83.16357
54|*|WE HAVE GOT WHAT YOU NEED|*|USA|*||*|
349|*|The Catskills, New York|*|USA|*|41.119008|*|-73.732996
77|*|Tulsa, Oklahoma|*|USA|*||*|
30|*|Newtown, PA|*|USA|*|40.246802|*|-74.93912
56|*|Wheeling, West Virginia|*|USA|*|40.071472|*|-80.6868
274|*|Vernon, CT|*|USA|*|41.757616|*|-72.884953
38|*|West of Chicago|*|USA|*||*|
84|*|Candia, NH|*|USA|*|43.048372|*|-71.3078
303|*|Nevada City, CA|*|USA|*|39.299405|*|-120.95144
306|*|Jersey|*|USA|*|40.73235|*|-74.075391
160|*|Lynchburg|*|USA|*||*|
69|*|Hanna's Closet|*|USA|*||*|
35|*|NEW YORK STATE|*|USA|*|40.679845|*|-73.986415
44|*|Suburban Philadelphia, PA|*|USA|*|40.378997|*|-80.21184
289|*|Cheshire England SHIPPING INTERNATIONALLY|*|United Kingdom|*||*|
71|*|sg|*|Malaysia|*||*|
223|*|Northern IN|*|USA|*||*|
155|*|Cloumbus|*|USA|*||*|
339|*|Davenport, IA|*|USA|*|41.613034|*|-90.606284
190|*|Hollywood,CA|*|USA|*||*|
268|*|Springfield,VA.|*|USA|*||*|
49|*|Pittsburgh,Pa.|*|USA|*||*|
29|*|Rumford|*|USA|*||*|
96|*|Beaumont, TX|*|USA|*|30.111843|*|-94.190147
130|*|Ponca City , OK|*|USA|*||*|
36|*|Virginia Beach,VA|*|USA|*|36.843073|*|-76.154882
58|*|Where COOL was born! Birthplace of James Dean|*|USA|*||*|
700|*|Harrisburg,Pa|*|USA|*|40.298988|*|-76.847194
68|*|real upstate NY|*|USA|*||*|
105|*|Sweet Home Ala.|*|USA|*||*|
82|*|SOUTHWEST|*|USA|*||*|
108|*|HOME SWEET HOME|*|USA|*||*|
585|*|Allen, Texas|*|USA|*|33.106582|*|-96.69402
84|*|THE GREAT NORTHWEST|*|USA|*||*|
127|*|NEW MEXICO|*|USA|*|35.05463|*|-107.44137
100|*|CONNELLSVILLE, PA.|*|USA|*||*|
124|*|Easthampton,ma|*|USA|*||*|
280|*|CHECK OUT MY OTHER GREAT LISTINGS|*|USA|*||*|
3|*|Metairie, LA 70001* YES I COMBINE SHIPPING! *|*|USA|*||*|
85|*|Guaranteed Authentic Coach !|*|USA|*||*|
121|*|North Myrtle Beach, SC|*|USA|*||*|
45|*|London, United Kingdom|*|United Kingdom|*||*|
5|*|Temecula,CA|*|USA|*|33.752886|*|-116.055617
234|*|LITHIA SPRINGS, GA.|*|USA|*|33.776137|*|-84.64484
42|*|Evanston IL|*|USA|*|42.04973|*|-87.679408
85|*|Macomb, Michigan|*|USA|*|42.650265|*|-82.93416
170|*|TOLEDO, OHIO|*|USA|*|41.653788|*|-83.658937
214|*|ALBUQUERQUE,NM.|*|USA|*||*|
57|*|God Bless America! ::THINK CHRISTMAS::|*|USA|*||*|
130|*|Webster, Ma.|*|USA|*||*|
140|*|Williamsport, PA|*|USA|*|41.33275|*|-77.023601
82|*|MEN BRAND NAME FRAGRANCES|*|USA|*||*|
295|*|nebraska|*|USA|*||*|
29|*|Florida(ruby@intnet.net)|*|USA|*|29.681312|*|-82.353862
79|*|Woodridge|*|USA|*||*|
144|*|LAS VEGAS|*|USA|*|35.927901|*|-114.972061
215|*|Pearl River, NY|*|USA|*||*|
289|*|2001WorldTradeCenter.com|*|USA|*||*|
452|*|Roswell, NM|*|USA|*||*|
15|*|Sunny - Portland, Oregon|*|USA|*|44.744446|*|-118.2229
127|*|Manchester, CT|*|USA|*|41.791776|*|-72.718832
876|*|Pinetop, AZ|*|USA|*||*|
23|*|GRANNY'S|*|USA|*||*|
30|*|Atlanta, Ga|*|USA|*||*|
117|*|Watsonville|*|USA|*||*|
20|*|Mi|*|USA|*||*|
239|*|E. Coast FL, God Bless America!!|*|USA|*||*|
26|*|williamstown,N.J.|*|USA|*|39.647598|*|-74.95927
70|*|_heemskerk|*|Netherlands|*||*|
83|*|Western Canada, we ship FAST Worldwide|*|Canada|*||*|
127|*|Yorkshire|*|United Kingdom|*||*|
330|*|Birmingham, MI|*|USA|*|42.604425|*|-83.292382
157|*|parma|*|USA|*||*|
69|*|Novato, CA|*|USA|*|38.117269|*|-122.568442
58|*|Alexandria,VA|*|USA|*||*|
65|*|Oregon, Ohio|*|USA|*|41.676897|*|-83.39972
30|*|Morgantown,WV|*|USA|*||*|
87|*|Downey, CA|*|USA|*|33.92018|*|-118.14291
172|*|Seine et Marne|*|France|*||*|
32|*|Pawtucket, RI.|*|USA|*|41.86125|*|-71.369099
194|*|Bay area, Ca.|*|USA|*|37.189396|*|-121.705327
1|*|reno nevada|*|USA|*|40.541218|*|-119.586934
29|*|Old Dominion ~ Virginia|*|USA|*||*|
74|*|Osaka Japan|*|Japan|*||*|
95|*|Boutique and Gymboree!|*|USA|*||*|
587|*|NW Arkansas|*|USA|*||*|
21|*|BERK|*|USA|*||*|
107|*|Grand Island, NE|*|USA|*||*|
40|*|newtown|*|USA|*|40.246802|*|-74.93912
55|*|Burbank,Ca|*|USA|*|33.786594|*|-118.298662
205|*|Muscle Shoals, AL|*|USA|*|34.757152|*|-87.966575
118|*|WORLDWIDE|*|Australia|*||*|
554|*|EUROPA|*|Spain|*||*|
174|*|Bargain City|*|USA|*||*|
179|*|New England!!|*|USA|*||*|
125|*|Santa Clarita, California|*|USA|*|34.490004|*|-118.300826
43|*|S. Calif|*|USA|*||*|
499|*|PNW Coast|*|USA|*||*|
174|*|All Kinds Of Stuff|*|USA|*||*|
22|*|Hickory, NC|*|USA|*||*|
162|*|HOUSTON|*|USA|*|29.83399|*|-95.434241
70|*|Sunny, warm South Florida|*|USA|*|30.457156|*|-86.55081
291|*|Spring Lake, MI|*|USA|*|43.08767|*|-86.19345
3|*|MEMPHIS|*|USA|*|35.201738|*|-89.971538
20|*|HOLIDAY GIFTS|*|USA|*||*|
317|*|Lawrenceville, Georgia|*|USA|*||*|
169|*|MERRY CHRISTMAS~Will Combine Shipping!|*|USA|*||*|
163|*|York, PA|*|USA|*|39.972985|*|-76.687826
85|*|Grain Valley|*|USA|*||*|
202|*|orlando|*|USA|*|28.306726|*|-80.686159
100|*|Florence, AL--Kurious Goods--|*|USA|*|0.0|*|0.0
250|*|Live Oak|*|USA|*|39.25209|*|-121.69439
88|*|goodpane's- Merry Christmas!|*|USA|*||*|
107|*|WESTCHESTER, NY|*|USA|*|40.754757|*|-73.601772
100|*|Sterling, Va|*|USA|*|39.085309|*|-77.645224
174|*|New York, NY|*|USA|*||*|
209|*|Woodbury, TN|*|USA|*||*|
55|*|CHOCOLATE COUNTRY|*|Belgium|*||*|
1|*|Canoga Park|*|USA|*||*|
61|*|PRETTYBRIDES IS STILL NUMBER ONE|*|USA|*||*|
171|*|S.C. BEACH|*|USA|*||*|
51|*|OSWEGO,NY|*|USA|*||*|
122|*|Best Location in the Nation|*|USA|*||*|
522|*|Missouri|*|USA|*|38.42727|*|-90.38515
172|*|Frankfurt|*|Germany|*||*|
370|*|Westbrook, ME|*|USA|*||*|
170|*|Halfmoon Bay|*|Canada|*||*|
205|*|Flensburg|*|Germany|*||*|
93|*|I accept Paypal|*|Canada|*||*|
272|*|From My Family, To Yours - Happy Holidays!|*|USA|*||*|
43|*|ASHEVILLE, NORTH CAROLINA|*|USA|*|35.620335|*|-82.528558
128|*|I HATE MIAMI,FL|*|USA|*||*|
359|*|NORTHEAST OHIO|*|USA|*||*|
172|*|Burnaby, British Columbia|*|Canada|*||*|
281|*|CHECK OUT MY OTHER AUCTIONS!!!|*|USA|*||*|
167|*|Via Registered Air Mail From Hong Kong|*|USA|*||*|
46|*|CLEARVIEW CITY|*|USA|*||*|
104|*|La Palma, CA|*|USA|*|33.849327|*|-118.04395
155|*|DALLAS,TEXAS|*|USA|*||*|
389|*|Manton, CA, www.impactgraphicsposters.com|*|USA|*|40.437443|*|-121.84678
102|*|No Paypal, sorry.|*|USA|*||*|
141|*|Flatbush Brooklyn|*|USA|*||*|
73|*|TUXEDO LAND|*|USA|*||*|
66|*|Van Nuys, CA|*|USA|*||*|
313|*|historic Old Town, Alexandria, VA 22314|*|USA|*||*|
151|*|Palmer MA|*|USA|*||*|
104|*|Katrina's Collections|*|USA|*||*|
35|*|Las Vegas Nevada|*|USA|*|35.927901|*|-114.972061
342|*|Marietta|*|USA|*||*|
6|*|miami|*|USA|*|25.558428|*|-80.458168
27|*|lutz, Fla|*|USA|*|28.142694|*|-82.46629
159|*|SAV,GA|*|USA|*|34.696896|*|-83.68012
61|*|Western Australia|*|Australia|*||*|
230|*|SMOKE FREE HOME!!|*|USA|*||*|
216|*|Eastern NC|*|USA|*|36.205771|*|-79.69839
34|*|Indianapolis, IN|*|USA|*||*|
84|*|RECEIVE BY X-MAS !!!!!!|*|USA|*||*|
99|*|Italy|*|Italy|*||*|
161|*|Hallandale, FL|*|USA|*|25.987069|*|-80.15004
186|*|Bellingham, WA|*|USA|*||*|
337|*|Michigan's U.P.|*|USA|*|42.596784|*|-82.88031
86|*|www.antiquehelper.com|*|USA|*||*|
132|*|Syracuse, New York|*|USA|*|43.075066|*|-76.17411
346|*|CHECK OUT MY OTHER AUCTIONS|*|USA|*||*|
227|*|SAILFISH CAPITOL OF THE WORLD FLORIDA|*|USA|*||*|
208|*|Dexter, MI|*|USA|*||*|
68|*|Orlando Florida|*|USA|*|28.306726|*|-80.686159
358|*|MADISON GA|*|USA|*||*|
77|*|Carson City, NV|*|USA|*|39.167833|*|-119.776409
61|*|San Antone and South Texas|*|USA|*||*|
175|*|The 90's|*|USA|*||*|
71|*|DESIGNER LUXURIES|*|USA|*||*|
464|*|COLORFUL COLORADO|*|USA|*||*|
4|*|hollywood, ca|*|USA|*|36.85443|*|-121.411909
77|*|Malvern, Pa.|*|USA|*|40.042957|*|-75.53221
651|*|Southern New Jersey|*|USA|*||*|
317|*|44319|*|USA|*||*|
4|*|sunny south|*|USA|*||*|
140|*|ALMOND, NY|*|USA|*|42.321173|*|-77.82312
104|*|canada|*|Canada|*||*|
114|*|SAVE on S&H BUY IN MULTIPLES!|*|USA|*||*|
90|*|TAMPA FLORIDA|*|USA|*|27.871964|*|-82.438841
312|*|Salem, MA|*|USA|*|42.635443|*|-70.879123
139|*|*** See My Other Auction(s) ***|*|USA|*||*|
70|*|Wilmington|*|USA|*|34.152021|*|-77.91346
168|*|Wilmington NC LeighandMorgan1@cs.com|*|USA|*||*|
276|*|Olde East Dallas Records|*|USA|*||*|
276|*|Dont let our colors Fade - God bless America|*|USA|*||*|
198|*|orange|*|USA|*||*|
306|*|Lexington, NE|*|USA|*|40.786048|*|-99.7424
74|*|Cortland, IL|*|USA|*|41.921121|*|-88.6899
65|*|JNJTOYS|*|USA|*||*|
12|*|THE MITTEN STATE|*|USA|*||*|
334|*|Sacramento, California|*|USA|*||*|
110|*|Westlake Village, CA|*|USA|*|33.786594|*|-118.298662
64|*|Skeeter Creek, La. Bless the USA|*|USA|*||*|
23|*|Dela, WHERE?|*|USA|*||*|
129|*|Seven Valleys, Pennsylvania|*|USA|*||*|
241|*|Zachary, LA|*|USA|*|30.655578|*|-91.14015
136|*|Wingate, NC|*|USA|*|34.981605|*|-80.44305
61|*|SUN LAKES, AZ|*|USA|*|33.276539|*|-112.18717
23|*|West Caldwell, NJ|*|USA|*|39.799347|*|-75.15202
304|*|THE HOME OF DESIGNER CLOSEOUTS|*|USA|*||*|
101|*|COFFEYVILLE'S HOME|*|USA|*||*|
201|*|Ottawa, OS|*|Canada|*||*|
23|*|New shipment has Arrived!!!|*|USA|*||*|
39|*|Lamar, Co.|*|USA|*|38.08759|*|-102.61855
100|*|FORT LAUDERDALE|*|USA|*|26.092115|*|-80.163418
81|*|2002 Winter Olympics|*|USA|*||*|
43|*|My friends personal shoe closet|*|USA|*||*|
242|*|Statesville, NC|*|USA|*||*|
49|*|DANTHEMAN-COLLECTABLES BRADENTON FLA|*|USA|*||*|
298|*|HOUSTON AREA|*|USA|*||*|
263|*|Staffordshire, United Kingdom|*|United Kingdom|*||*|
329|*|No. NJ|*|USA|*||*|
253|*|LA CA please see my other auctions|*|USA|*|34.175205|*|-118.382212
412|*|CENTRAL FLORIDA|*|USA|*||*|
343|*|Long Island, NY|*|USA|*|41.901849|*|-75.10493
260|*|NEW ENGLAND|*|USA|*|42.831686|*|-71.66743
92|*|PA.|*|USA|*||*|
260|*|ft lauderdale fl|*|USA|*|28.859765|*|-81.90184
116|*|Danville, Alabama|*|USA|*|34.404908|*|-87.12915
63|*|www.newcreationdesigns.com|*|USA|*||*|
17|*|The Sunny California Desert!|*|USA|*||*|
616|*|PLEASE VIEW MY OTHER AUCTIONS|*|USA|*||*|
23|*|North Jersey|*|USA|*||*|
207|*|Mount Pleasant,Mi|*|USA|*||*|
174|*|Romantic Southern California|*|USA|*||*|
338|*|sunny Queensland|*|Australia|*||*|
77|*|Rochester N.Y.|*|USA|*||*|
177|*|Burlington, Vermont|*|USA|*|44.442117|*|-73.082525
125|*|Pace, FL|*|USA|*|28.067043|*|-82.778424
159|*|sunny Florida|*|USA|*|28.945246|*|-81.987609
14|*|JESUS IS THE REASON FOR THIS CHRISTMAS SEASON|*|USA|*||*|
92|*|kamloops, b.c.|*|Canada|*||*|
215|*|ALAMO CITY, HOT DEAL|*|USA|*||*|
